5.0,0.0,0.0,0.0
199.7149457834119,1078.966911180054,259.99540532077447,1139.3641755343124
-Infinity,1139.3641755343124,78.5332192171956,1199.607568738492
-Infinity,1199.607568738492,78.5332192171956,1260.0038706003097
78.5332192171956,1139.3641755343124,139.3479488059994,1199.675872789342
78.5332192171956,1199.675872789342,139.3479488059994,1260.0038706003097
139.3479488059994,1139.3641755343124,199.62343947722627,1199.534961661938
139.3479488059994,1199.534961661938,199.62343947722627,1260.0038706003097
199.62343947722627,1139.3641755343124,259.99540532077447,1199.707987636607
199.62343947722627,1199.707987636607,259.99540532077447,1260.0038706003097
259.99540532077447,1009.813979957986,320.3523250779389,1078.7373810685176
320.3523250779389,1009.813979957986,380.59610710839263,1078.7373810685176
259.99540532077447,1078.7373810685176,320.1669243833022,1139.2953849001358
320.1669243833022,1078.7373810685176,380.59610710839263,1139.2953849001358
380.59610710839263,1009.813979957986,441.0150800642606,1078.9987593139167
380.59610710839263,1078.9987593139167,441.0150800642606,1139.2953849001358
441.0150800642606,1009.813979957986,509.6951365674292,1078.7848102661806
441.0150800642606,1078.7848102661806,509.6951365674292,1139.2953849001358
259.99540532077447,1139.2953849001358,320.3627376894752,1199.6196366378122
320.3627376894752,1139.2953849001358,380.6896863916429,1199.6196366378122
259.99540532077447,1199.6196366378122,320.4553802553412,1260.0038706003097
320.4553802553412,1199.6196366378122,380.6896863916429,1260.0038706003097
380.6896863916429,1139.2953849001358,441.2289609453876,1199.672103006761
380.6896863916429,1199.672103006761,441.2289609453876,1260.0038706003097
441.2289609453876,1139.2953849001358,509.6951365674292,1199.5653923462105
441.2289609453876,1199.5653923462105,509.6951365674292,1260.0038706003097
-Infinity,1260.0038706003097,78.96782453465678,1320.504654276301
-Infinity,1320.504654276301,78.96782453465678,1380.6215158105183
78.96782453465678,1260.0038706003097,139.44044636252957,1320.301960908778
78.96782453465678,1320.301960908778,139.44044636252957,1380.6215158105183
139.44044636252957,1260.0038706003097,199.8736351499268,1320.2689079606953
199.8736351499268,1260.0038706003097,259.95182801740907,1320.2689079606953
139.44044636252957,1320.2689079606953,199.82075974769046,1380.6215158105183
199.82075974769046,1320.2689079606953,259.95182801740907,1380.6215158105183
-Infinity,1380.6215158105183,78.73876269174391,1441.1904118268376
-Infinity,1441.1904118268376,78.73876269174391,1509.7741217210537
78.73876269174391,1380.6215158105183,139.30943949162906,1440.9330740624393
78.73876269174391,1440.9330740624393,139.30943949162906,1509.7741217210537
139.30943949162906,1380.6215158105183,199.70174739853584,1441.070659262353
199.70174739853584,1380.6215158105183,259.95182801740907,1441.070659262353
139.30943949162906,1441.070659262353,199.45517399668023,1509.7741217210537
199.45517399668023,1441.070659262353,259.95182801740907,1509.7741217210537
259.95182801740907,1260.0038706003097,320.3536345048444,1320.3884765797427
259.95182801740907,1320.3884765797427,320.3536345048444,1380.6594151957888
320.3536345048444,1260.0038706003097,380.6809734909692,1320.436544854665
320.3536345048444,1320.436544854665,380.6809734909692,1380.6594151957888
380.6809734909692,1260.0038706003097,441.3855930055886,1320.2427007665794
380.6809734909692,1320.2427007665794,441.3855930055886,1380.6594151957888
441.3855930055886,1260.0038706003097,509.6951365674292,1320.4600512536363
441.3855930055886,1320.4600512536363,509.6951365674292,1380.6594151957888
259.95182801740907,1380.6594151957888,320.3781207931037,1441.363641517169
320.3781207931037,1380.6594151957888,380.72015822609853,1441.363641517169
259.95182801740907,1441.363641517169,320.25624617683843,1509.7741217210537
320.25624617683843,1441.363641517169,380.72015822609853,1509.7741217210537
380.72015822609853,1380.6594151957888,440.98649396017385,1441.0709641704252
380.72015822609853,1441.0709641704252,440.98649396017385,1509.7741217210537
440.98649396017385,1380.6594151957888,509.6951365674292,1441.3880457249165
440.98649396017385,1441.3880457249165,509.6951365674292,1509.7741217210537
509.6951365674292,1009.813979957986,578.8798725580887,1078.919529826244
509.6951365674292,1078.919529826244,578.8798725580887,1139.1516034033718
578.8798725580887,1009.813979957986,639.406684719985,1078.795367591874
578.8798725580887,1078.795367591874,639.406684719985,1139.1516034033718
509.6951365674292,1139.1516034033718,578.7883061241816,1199.614102825903
509.6951365674292,1199.614102825903,578.7883061241816,1259.9750529393632
578.7883061241816,1139.1516034033718,639.406684719985,1199.5911830056082
578.7883061241816,1199.5911830056082,639.406684719985,1259.9750529393632
639.406684719985,1009.813979957986,699.73367160912,1078.772215631434
699.73367160912,1009.813979957986,759.9881025699483,1078.772215631434
639.406684719985,1078.772215631434,699.6872657347902,1139.4666787697718
699.6872657347902,1078.772215631434,759.9881025699483,1139.4666787697718
639.406684719985,1139.4666787697718,699.6224704196687,1199.8074537907005
639.406684719985,1199.8074537907005,699.6224704196687,1259.9750529393632
699.6224704196687,1139.4666787697718,759.9881025699483,1199.6103020605187
699.6224704196687,1199.6103020605187,759.9881025699483,1259.9750529393632
509.6951365674292,1259.9750529393632,578.9638962771044,1320.2307914977212
509.6951365674292,1320.2307914977212,578.9638962771044,1380.6946675506238
578.9638962771044,1259.9750529393632,639.289163399324,1320.2589270953679
578.9638962771044,1320.2589270953679,639.289163399324,1380.6946675506238
509.6951365674292,1380.6946675506238,578.8712737437374,1441.2325235019591
509.6951365674292,1441.2325235019591,578.8712737437374,1509.7741217210537
578.8712737437374,1380.6946675506238,639.289163399324,1441.0689005018207
578.8712737437374,1441.0689005018207,639.289163399324,1509.7741217210537
639.289163399324,1259.9750529393632,699.8034373488875,1320.225072723602
699.8034373488875,1259.9750529393632,759.9881025699483,1320.225072723602
639.289163399324,1320.225072723602,699.5787268769672,1380.818728279739
699.5787268769672,1320.225072723602,759.9881025699483,1380.818728279739
639.289163399324,1380.818728279739,699.7607722407989,1441.1010513263618
699.7607722407989,1380.818728279739,759.9881025699483,1441.1010513263618
639.289163399324,1441.1010513263618,699.426049113388,1509.7741217210537
699.426049113388,1441.1010513263618,759.9881025699483,1509.7741217210537
759.9881025699483,1009.813979957986,820.3506646674884,1078.8833256739322
820.3506646674884,1009.813979957986,880.7452294454071,1078.8833256739322
759.9881025699483,1078.8833256739322,820.2148580928028,1139.3909291417194
820.2148580928028,1078.8833256739322,880.7452294454071,1139.3909291417194
880.7452294454071,1009.813979957986,941.0061636395124,1078.8596096343142
941.0061636395124,1009.813979957986,1009.8606572153249,1078.8596096343142
880.7452294454071,1078.8596096343142,941.2845840584121,1139.3909291417194
941.2845840584121,1078.8596096343142,1009.8606572153249,1139.3909291417194
759.9881025699483,1139.3909291417194,820.2415486106319,1199.846087359826
759.9881025699483,1199.846087359826,820.2415486106319,1260.007504609412
820.2415486106319,1139.3909291417194,880.6939257975423,1199.7577168889832
820.2415486106319,1199.7577168889832,880.6939257975423,1260.007504609412
880.6939257975423,1139.3909291417194,941.1444208833502,1199.6382593340413
880.6939257975423,1199.6382593340413,941.1444208833502,1260.007504609412
941.1444208833502,1139.3909291417194,1009.8606572153249,1199.7800070239896
941.1444208833502,1199.7800070239896,1009.8606572153249,1260.007504609412
759.9881025699483,1260.007504609412,820.343109588835,1320.2764810192914
759.9881025699483,1320.2764810192914,820.343109588835,1380.6576183926402
820.343109588835,1260.007504609412,880.7257411874309,1320.264889964634
820.343109588835,1320.264889964634,880.7257411874309,1380.6576183926402
880.7257411874309,1260.007504609412,941.1574915459537,1320.5052848805099
880.7257411874309,1320.5052848805099,941.1574915459537,1380.6576183926402
941.1574915459537,1260.007504609412,1009.8606572153249,1320.339198732895
941.1574915459537,1320.339198732895,1009.8606572153249,1380.6576183926402
759.9881025699483,1380.6576183926402,820.4037421605692,1441.2820099170149
820.4037421605692,1380.6576183926402,880.679140028226,1441.2820099170149
759.9881025699483,1441.2820099170149,820.4604365192616,1509.7741217210537
820.4604365192616,1441.2820099170149,880.679140028226,1509.7741217210537
880.679140028226,1380.6576183926402,941.077249112272,1441.0729021320203
941.077249112272,1380.6576183926402,1009.8606572153249,1441.0729021320203
880.679140028226,1441.0729021320203,941.1603025882979,1509.7741217210537
941.1603025882979,1441.0729021320203,1009.8606572153249,1509.7741217210537
-Infinity,1509.7741217210537,78.76715426324145,1578.8815653165452
78.76715426324145,1509.7741217210537,139.31677168061276,1578.8815653165452
-Infinity,1578.8815653165452,78.84193742300614,1639.3267961702775
78.84193742300614,1578.8815653165452,139.31677168061276,1639.3267961702775
139.31677168061276,1509.7741217210537,199.6925479922956,1578.7584820967948
199.6925479922956,1509.7741217210537,259.98260515775763,1578.7584820967948
139.31677168061276,1578.7584820967948,199.7026080127411,1639.3267961702775
199.7026080127411,1578.7584820967948,259.98260515775763,1639.3267961702775
-Infinity,1639.3267961702775,78.85539278144498,1699.6104245731058
-Infinity,1699.6104245731058,78.85539278144498,1760.0473298533407
78.85539278144498,1639.3267961702775,139.37874700168538,1699.6708654606723
78.85539278144498,1699.6708654606723,139.37874700168538,1760.0473298533407
139.37874700168538,1639.3267961702775,199.78846970436527,1699.7247674647049
199.78846970436527,1639.3267961702775,259.98260515775763,1699.7247674647049
139.37874700168538,1699.7247674647049,199.7620362434045,1760.0473298533407
199.7620362434045,1699.7247674647049,259.98260515775763,1760.0473298533407
259.98260515775763,1509.7741217210537,320.2358828690863,1578.880422897084
320.2358828690863,1509.7741217210537,380.6839325565596,1578.880422897084
259.98260515775763,1578.880422897084,320.32587412934674,1639.3006090870551
320.32587412934674,1578.880422897084,380.6839325565596,1639.3006090870551
259.98260515775763,1639.3006090870551,320.47991744070924,1699.6810802425894
320.47991744070924,1639.3006090870551,380.6839325565596,1699.6810802425894
259.98260515775763,1699.6810802425894,320.290990230089,1760.0473298533407
320.290990230089,1699.6810802425894,380.6839325565596,1760.0473298533407
380.6839325565596,1509.7741217210537,441.1525924987262,1578.834629490511
441.1525924987262,1509.7741217210537,509.8625415425457,1578.834629490511
380.6839325565596,1578.834629490511,441.3054868467107,1639.4070063337758
441.3054868467107,1578.834629490511,509.8625415425457,1639.4070063337758
380.6839325565596,1639.4070063337758,441.1564281290633,1699.695058699691
380.6839325565596,1699.695058699691,441.1564281290633,1760.0473298533407
441.1564281290633,1639.4070063337758,509.8625415425457,1699.7520116968974
441.1564281290633,1699.7520116968974,509.8625415425457,1760.0473298533407
-Infinity,1760.0473298533407,78.80879741794476,1820.4168828675174
-Infinity,1820.4168828675174,78.80879741794476,1880.6558673164795
78.80879741794476,1760.0473298533407,139.1781898998595,1820.3112993291718
78.80879741794476,1820.3112993291718,139.1781898998595,1880.6558673164795
139.1781898998595,1760.0473298533407,199.66872211693766,1820.2499497323872
139.1781898998595,1820.2499497323872,199.66872211693766,1880.6558673164795
199.66872211693766,1760.0473298533407,260.03994108142984,1820.2934193774408
199.66872211693766,1820.2934193774408,260.03994108142984,1880.6558673164795
-Infinity,1880.6558673164795,78.8090830028166,1941.2039439599755
-Infinity,1941.2039439599755,78.8090830028166,Infinity
78.8090830028166,1880.6558673164795,139.36665176840825,1941.5217734269902
78.8090830028166,1941.5217734269902,139.36665176840825,Infinity
139.36665176840825,1880.6558673164795,199.52581242661023,1941.000086327962
199.52581242661023,1880.6558673164795,260.03994108142984,1941.000086327962
139.36665176840825,1941.000086327962,199.9158077095354,Infinity
199.9158077095354,1941.000086327962,260.03994108142984,Infinity
260.03994108142984,1760.0473298533407,320.33616366091724,1820.352536448864
260.03994108142984,1820.352536448864,320.33616366091724,1880.6937786463136
320.33616366091724,1760.0473298533407,380.8167387072028,1820.2366432714093
320.33616366091724,1820.2366432714093,380.8167387072028,1880.6937786463136
380.8167387072028,1760.0473298533407,441.18400765461996,1820.3889272601168
380.8167387072028,1820.3889272601168,441.18400765461996,1880.6937786463136
441.18400765461996,1760.0473298533407,509.8625415425457,1820.4327992532953
441.18400765461996,1820.4327992532953,509.8625415425457,1880.6937786463136
260.03994108142984,1880.6937786463136,320.44811636225046,1941.2732607847188
320.44811636225046,1880.6937786463136,380.61063998741946,1941.2732607847188
260.03994108142984,1941.2732607847188,320.19017533559855,Infinity
320.19017533559855,1941.2732607847188,380.61063998741946,Infinity
380.61063998741946,1880.6937786463136,441.0370516366402,1941.1586261501654
441.0370516366402,1880.6937786463136,509.8625415425457,1941.1586261501654
380.61063998741946,1941.1586261501654,441.15855536630875,Infinity
441.15855536630875,1941.1586261501654,509.8625415425457,Infinity
509.8625415425457,1509.7741217210537,578.9591863373328,1578.9153484674723
578.9591863373328,1509.7741217210537,639.3289310135285,1578.9153484674723
509.8625415425457,1578.9153484674723,578.8637442065633,1639.315238826204
578.8637442065633,1578.9153484674723,639.3289310135285,1639.315238826204
639.3289310135285,1509.7741217210537,699.776557134713,1578.8889798033188
699.776557134713,1509.7741217210537,759.9653998418855,1578.8889798033188
639.3289310135285,1578.8889798033188,699.7387083715057,1639.315238826204
699.7387083715057,1578.8889798033188,759.9653998418855,1639.315238826204
509.8625415425457,1639.315238826204,578.6714882045055,1699.6417861531613
509.8625415425457,1699.6417861531613,578.6714882045055,1760.0043177984053
578.6714882045055,1639.315238826204,639.1972728524613,1699.7876712208813
578.6714882045055,1699.7876712208813,639.1972728524613,1760.0043177984053
639.1972728524613,1639.315238826204,699.6031198019949,1699.8019045095482
639.1972728524613,1699.8019045095482,699.6031198019949,1760.0043177984053
699.6031198019949,1639.315238826204,759.9653998418855,1699.5070374013474
699.6031198019949,1699.5070374013474,759.9653998418855,1760.0043177984053
759.9653998418855,1509.7741217210537,820.3495879782819,1578.8681620168272
820.3495879782819,1509.7741217210537,880.6134299429702,1578.8681620168272
759.9653998418855,1578.8681620168272,820.2172176381313,1639.294075556699
820.2172176381313,1578.8681620168272,880.6134299429702,1639.294075556699
880.6134299429702,1509.7741217210537,941.2439269762239,1578.9716596163034
880.6134299429702,1578.9716596163034,941.2439269762239,1639.294075556699
941.2439269762239,1509.7741217210537,1009.8606572153249,1578.721220927127
941.2439269762239,1578.721220927127,1009.8606572153249,1639.294075556699
759.9653998418855,1639.294075556699,820.2263585664567,1699.7021778994117
820.2263585664567,1639.294075556699,880.5961231366567,1699.7021778994117
759.9653998418855,1699.7021778994117,820.2418064088035,1760.0043177984053
820.2418064088035,1699.7021778994117,880.5961231366567,1760.0043177984053
880.5961231366567,1639.294075556699,941.1055436862607,1699.7067285728635
880.5961231366567,1699.7067285728635,941.1055436862607,1760.0043177984053
941.1055436862607,1639.294075556699,1009.8606572153249,1699.667565570411
941.1055436862607,1699.667565570411,1009.8606572153249,1760.0043177984053
509.8625415425457,1760.0043177984053,578.8331466411473,1820.3932955650816
509.8625415425457,1820.3932955650816,578.8331466411473,1880.7220658812862
578.8331466411473,1760.0043177984053,639.3747237197106,1820.3087155951341
578.8331466411473,1820.3087155951341,639.3747237197106,1880.7220658812862
509.8625415425457,1880.7220658812862,578.8392905313062,1941.2527575586946
509.8625415425457,1941.2527575586946,578.8392905313062,Infinity
578.8392905313062,1880.7220658812862,639.3747237197106,1941.1535663658342
578.8392905313062,1941.1535663658342,639.3747237197106,Infinity
639.3747237197106,1760.0043177984053,699.9023792334165,1820.4001606741908
699.9023792334165,1760.0043177984053,760.0226510981829,1820.4001606741908
639.3747237197106,1820.4001606741908,699.5949885758272,1880.7345544555037
699.5949885758272,1820.4001606741908,760.0226510981829,1880.7345544555037
639.3747237197106,1880.7345544555037,699.7269038697383,1941.1023475325371
699.7269038697383,1880.7345544555037,760.0226510981829,1941.1023475325371
639.3747237197106,1941.1023475325371,699.7999355306138,Infinity
699.7999355306138,1941.1023475325371,760.0226510981829,Infinity
760.0226510981829,1760.0043177984053,820.4655400927818,1820.2401247076116
760.0226510981829,1820.2401247076116,820.4655400927818,1880.612229317878
820.4655400927818,1760.0043177984053,880.7509490102422,1820.4442786030577
820.4655400927818,1820.4442786030577,880.7509490102422,1880.612229317878
760.0226510981829,1880.612229317878,820.3749680846187,1941.1745327451645
820.3749680846187,1880.612229317878,880.7509490102422,1941.1745327451645
760.0226510981829,1941.1745327451645,820.3849862810537,Infinity
820.3849862810537,1941.1745327451645,880.7509490102422,Infinity
880.7509490102422,1760.0043177984053,941.2439869349209,1820.3456840179867
880.7509490102422,1820.3456840179867,941.2439869349209,1880.561752791639
941.2439869349209,1760.0043177984053,1009.8606572153249,1820.2359771516994
941.2439869349209,1820.2359771516994,1009.8606572153249,1880.561752791639
880.7509490102422,1880.561752791639,941.1392143513709,1940.9529058057144
941.1392143513709,1880.561752791639,1009.8606572153249,1940.9529058057144
880.7509490102422,1940.9529058057144,941.2743134581622,Infinity
941.2743134581622,1940.9529058057144,1009.8606572153249,Infinity
1009.8606572153249,-Infinity,1078.8784541803834,78.53079451389999
1009.8606572153249,78.53079451389999,1078.8784541803834,139.20937727718137
1078.8784541803834,-Infinity,1139.3263058530863,79.03505759628486
1078.8784541803834,79.03505759628486,1139.3263058530863,139.20937727718137
1009.8606572153249,139.20937727718137,1078.682291978245,199.67111508158897
1009.8606572153249,199.67111508158897,1078.682291978245,259.96352164801596
1078.682291978245,139.20937727718137,1139.3263058530863,199.4530848160484
1078.682291978245,199.4530848160484,1139.3263058530863,259.96352164801596
1139.3263058530863,-Infinity,1199.7024642728497,78.82645614803724
1199.7024642728497,-Infinity,1260.0076240103954,78.82645614803724
1139.3263058530863,78.82645614803724,1199.7286979987425,139.2990052178577
1199.7286979987425,78.82645614803724,1260.0076240103954,139.2990052178577
1139.3263058530863,139.2990052178577,1199.7282544665052,199.74394990260083
1139.3263058530863,199.74394990260083,1199.7282544665052,259.96352164801596
1199.7282544665052,139.2990052178577,1260.0076240103954,199.59198715062922
1199.7282544665052,199.59198715062922,1260.0076240103954,259.96352164801596
1260.0076240103954,-Infinity,1320.265147498682,78.74797592203629
1320.265147498682,-Infinity,1380.6791201596504,78.74797592203629
1260.0076240103954,78.74797592203629,1320.3031750379585,139.31198008053252
1320.3031750379585,78.74797592203629,1380.6791201596504,139.31198008053252
1380.6791201596504,-Infinity,1441.1806699156377,78.8641437227878
1441.1806699156377,-Infinity,1509.9928375492113,78.8641437227878
1380.6791201596504,78.8641437227878,1441.0356737637062,139.31198008053252
1441.0356737637062,78.8641437227878,1509.9928375492113,139.31198008053252
1260.0076240103954,139.31198008053252,1320.354236089398,199.70143177579433
1260.0076240103954,199.70143177579433,1320.354236089398,259.96352164801596
1320.354236089398,139.31198008053252,1380.727990747971,199.56803054601835
1320.354236089398,199.56803054601835,1380.727990747971,259.96352164801596
1380.727990747971,139.31198008053252,1441.280199436027,199.51778489068153
1380.727990747971,199.51778489068153,1441.280199436027,259.96352164801596
1441.280199436027,139.31198008053252,1509.9928375492113,199.6800784421792
1441.280199436027,199.6800784421792,1509.9928375492113,259.96352164801596
1009.8606572153249,259.96352164801596,1078.9590894050748,320.2770882670862
1009.8606572153249,320.2770882670862,1078.9590894050748,380.75843269605593
1078.9590894050748,259.96352164801596,1139.4105049675568,320.272028454338
1078.9590894050748,320.272028454338,1139.4105049675568,380.75843269605593
1139.4105049675568,259.96352164801596,1199.6649346207296,320.34485091201094
1199.6649346207296,259.96352164801596,1260.0120004155522,320.34485091201094
1139.4105049675568,320.34485091201094,1199.6432029718997,380.75843269605593
1199.6432029718997,320.34485091201094,1260.0120004155522,380.75843269605593
1009.8606572153249,380.75843269605593,1078.882220581978,441.1429177670017
1078.882220581978,380.75843269605593,1139.3284154352548,441.1429177670017
1009.8606572153249,441.1429177670017,1078.729197791795,509.80342387151444
1078.729197791795,441.1429177670017,1139.3284154352548,509.80342387151444
1139.3284154352548,380.75843269605593,1199.7447753806964,441.25818504212583
1199.7447753806964,380.75843269605593,1260.0120004155522,441.25818504212583
1139.3284154352548,441.25818504212583,1199.7317360532752,509.80342387151444
1199.7317360532752,441.25818504212583,1260.0120004155522,509.80342387151444
1260.0120004155522,259.96352164801596,1320.1882475596135,320.3131294468328
1320.1882475596135,259.96352164801596,1380.5602246835012,320.3131294468328
1260.0120004155522,320.3131294468328,1320.3025328964425,380.66583914347007
1320.3025328964425,320.3131294468328,1380.5602246835012,380.66583914347007
1380.5602246835012,259.96352164801596,1440.9952855561946,320.29756577234406
1380.5602246835012,320.29756577234406,1440.9952855561946,380.66583914347007
1440.9952855561946,259.96352164801596,1509.9928375492113,320.320876908179
1440.9952855561946,320.320876908179,1509.9928375492113,380.66583914347007
1260.0120004155522,380.66583914347007,1320.2970152738997,441.0601966393925
1320.2970152738997,380.66583914347007,1380.7554193374988,441.0601966393925
1260.0120004155522,441.0601966393925,1320.3900224526756,509.80342387151444
1320.3900224526756,441.0601966393925,1380.7554193374988,509.80342387151444
1380.7554193374988,380.66583914347007,1441.1948629141673,441.4220827617628
1380.7554193374988,441.4220827617628,1441.1948629141673,509.80342387151444
1441.1948629141673,380.66583914347007,1509.9928375492113,441.08876443195834
1441.1948629141673,441.08876443195834,1509.9928375492113,509.80342387151444
1009.8606572153249,509.80342387151444,1078.976517216223,578.8363393675804
1078.976517216223,509.80342387151444,1139.4023566645033,578.8363393675804
1009.8606572153249,578.8363393675804,1078.9880427285811,639.3654598263256
1078.9880427285811,578.8363393675804,1139.4023566645033,639.3654598263256
1139.4023566645033,509.80342387151444,1199.5847184092838,578.8676363998148
1199.5847184092838,509.80342387151444,1260.0044352147336,578.8676363998148
1139.4023566645033,578.8676363998148,1199.6919597708006,639.3654598263256
1199.6919597708006,578.8676363998148,1260.0044352147336,639.3654598263256
1009.8606572153249,639.3654598263256,1078.9229204146163,699.7203268881366
1009.8606572153249,699.7203268881366,1078.9229204146163,759.9812448748085
1078.9229204146163,639.3654598263256,1139.2421426622902,699.6673332065202
1078.9229204146163,699.6673332065202,1139.2421426622902,759.9812448748085
1139.2421426622902,639.3654598263256,1199.7675263219217,699.8423950928726
1139.2421426622902,699.8423950928726,1199.7675263219217,759.9812448748085
1199.7675263219217,639.3654598263256,1260.0044352147336,699.6468941010535
1199.7675263219217,699.6468941010535,1260.0044352147336,759.9812448748085
1260.0044352147336,509.80342387151444,1320.4005135987584,578.8308259531087
1320.4005135987584,509.80342387151444,1380.7015351632665,578.8308259531087
1260.0044352147336,578.8308259531087,1320.35959689806,639.4019047478937
1320.35959689806,578.8308259531087,1380.7015351632665,639.4019047478937
1260.0044352147336,639.4019047478937,1320.4328845788045,699.712726974743
1260.0044352147336,699.712726974743,1320.4328845788045,759.9812448748085
1320.4328845788045,639.4019047478937,1380.7015351632665,699.584832010043
1320.4328845788045,699.584832010043,1380.7015351632665,759.9812448748085
1380.7015351632665,509.80342387151444,1441.2173618779184,578.8300994709915
1380.7015351632665,578.8300994709915,1441.2173618779184,639.2593679901222
1441.2173618779184,509.80342387151444,1509.9928375492113,578.5487092789301
1441.2173618779184,578.5487092789301,1509.9928375492113,639.2593679901222
1380.7015351632665,639.2593679901222,1441.1641663807943,699.5886525160499
1380.7015351632665,699.5886525160499,1441.1641663807943,759.9812448748085
1441.1641663807943,639.2593679901222,1509.9928375492113,699.7634670937762
1441.1641663807943,699.7634670937762,1509.9928375492113,759.9812448748085
1009.8606572153249,759.9812448748085,1078.8318810438045,820.3246076475939
1009.8606572153249,820.3246076475939,1078.8318810438045,880.6424670490549
1078.8318810438045,759.9812448748085,1139.3136420617525,820.3712821335965
1078.8318810438045,820.3712821335965,1139.3136420617525,880.6424670490549
1009.8606572153249,880.6424670490549,1078.7637330726457,940.9776373284324
1009.8606572153249,940.9776373284324,1078.7637330726457,1010.0688010022332
1078.7637330726457,880.6424670490549,1139.3136420617525,941.2463082055643
1078.7637330726457,941.2463082055643,1139.3136420617525,1010.0688010022332
1139.3136420617525,759.9812448748085,1199.680770950432,820.2670840318929
1139.3136420617525,820.2670840318929,1199.680770950432,880.5597669292265
1199.680770950432,759.9812448748085,1260.090848588885,820.2119760489534
1199.680770950432,820.2119760489534,1260.090848588885,880.5597669292265
1139.3136420617525,880.5597669292265,1199.689183071235,941.006067190668
1199.689183071235,880.5597669292265,1260.090848588885,941.006067190668
1139.3136420617525,941.006067190668,1199.683394706332,1010.0688010022332
1199.683394706332,941.006067190668,1260.090848588885,1010.0688010022332
1260.090848588885,759.9812448748085,1320.3777330205507,820.4775135606187
1320.3777330205507,759.9812448748085,1380.6772291628838,820.4775135606187
1260.090848588885,820.4775135606187,1320.3169958851713,880.7934175445178
1320.3169958851713,820.4775135606187,1380.6772291628838,880.7934175445178
1260.090848588885,880.7934175445178,1320.3269151914444,941.2588364031922
1320.3269151914444,880.7934175445178,1380.6772291628838,941.2588364031922
1260.090848588885,941.2588364031922,1320.104678439865,1010.0688010022332
1320.104678439865,941.2588364031922,1380.6772291628838,1010.0688010022332
1380.6772291628838,759.9812448748085,1441.1416623322548,820.2970236764032
1380.6772291628838,820.2970236764032,1441.1416623322548,880.6989938378048
1441.1416623322548,759.9812448748085,1509.9928375492113,820.1753041318746
1441.1416623322548,820.1753041318746,1509.9928375492113,880.6989938378048
1380.6772291628838,880.6989938378048,1441.1297322185933,941.0789352799778
1441.1297322185933,880.6989938378048,1509.9928375492113,941.0789352799778
1380.6772291628838,941.0789352799778,1441.220806665604,1010.0688010022332
1441.220806665604,941.0789352799778,1509.9928375492113,1010.0688010022332
1509.9928375492113,-Infinity,1578.6998514297663,78.76480878307964
1578.6998514297663,-Infinity,1639.4316725132985,78.76480878307964
1509.9928375492113,78.76480878307964,1578.9677125859312,139.37002120487134
1578.9677125859312,78.76480878307964,1639.4316725132985,139.37002120487134
1639.4316725132985,-Infinity,1699.8406637133999,78.92306358394094
1699.8406637133999,-Infinity,1759.970594402389,78.92306358394094
1639.4316725132985,78.92306358394094,1699.6525802322315,139.37002120487134
1699.6525802322315,78.92306358394094,1759.970594402389,139.37002120487134
1509.9928375492113,139.37002120487134,1578.8831240009767,199.6968310875293
1509.9928375492113,199.6968310875293,1578.8831240009767,259.97539833885827
1578.8831240009767,139.37002120487134,1639.2121347049317,199.73405937917818
1578.8831240009767,199.73405937917818,1639.2121347049317,259.97539833885827
1639.2121347049317,139.37002120487134,1699.7168352792157,199.8585264485906
1639.2121347049317,199.8585264485906,1699.7168352792157,259.97539833885827
1699.7168352792157,139.37002120487134,1759.970594402389,199.67824433781098
1699.7168352792157,199.67824433781098,1759.970594402389,259.97539833885827
1759.970594402389,-Infinity,1820.2987682302892,78.74701794484847
1820.2987682302892,-Infinity,1880.7011690131815,78.74701794484847
1759.970594402389,78.74701794484847,1820.3986959721838,139.18703511724192
1820.3986959721838,78.74701794484847,1880.7011690131815,139.18703511724192
1759.970594402389,139.18703511724192,1820.3401904790226,199.74684976026288
1820.3401904790226,139.18703511724192,1880.7011690131815,199.74684976026288
1759.970594402389,199.74684976026288,1820.2257079651579,259.97539833885827
1820.2257079651579,199.74684976026288,1880.7011690131815,259.97539833885827
1880.7011690131815,-Infinity,1941.3167838940462,78.76777805545767
1880.7011690131815,78.76777805545767,1941.3167838940462,139.31488082597937
1941.3167838940462,-Infinity,Infinity,78.84426811301559
1941.3167838940462,78.84426811301559,Infinity,139.31488082597937
1880.7011690131815,139.31488082597937,1941.1415257966814,199.55092017744988
1880.7011690131815,199.55092017744988,1941.1415257966814,259.97539833885827
1941.1415257966814,139.31488082597937,Infinity,199.63944256427237
1941.1415257966814,199.63944256427237,Infinity,259.97539833885827
1509.9928375492113,259.97539833885827,1578.8685821919848,320.4752136073417
1509.9928375492113,320.4752136073417,1578.8685821919848,380.7771187211655
1578.8685821919848,259.97539833885827,1639.370471504043,320.33881016115464
1578.8685821919848,320.33881016115464,1639.370471504043,380.7771187211655
1639.370471504043,259.97539833885827,1699.5828834753795,320.3416155229896
1699.5828834753795,259.97539833885827,1759.9301119316528,320.3416155229896
1639.370471504043,320.3416155229896,1699.6863710245775,380.7771187211655
1699.6863710245775,320.3416155229896,1759.9301119316528,380.7771187211655
1509.9928375492113,380.7771187211655,1578.8046636198153,441.1368243102447
1578.8046636198153,380.7771187211655,1639.365642013121,441.1368243102447
1509.9928375492113,441.1368243102447,1578.8545913380165,509.83145509654696
1578.8545913380165,441.1368243102447,1639.365642013121,509.83145509654696
